OTU,X9P246R1D4,X9P246R1Dm3,X9P247R1Dm3,X9P248R1Dm3,X9P249R1Dm3,X9P250R1D0,X9P250R1D4,X9P250R1Dm3,X9P251R1D7,X9P252R1Dm3,X9P253R1D7,X9P253R1Dm3,X9P254R1Dm3,X9P255R1D0,X9P255R1D7,X9P255R1Dm3,X9P257R1D0,X9P257R1D4,X9P257R1Dm3,X9P258R1D0,X9P258R1D4,X9P258R1Dm3,X9P259R1D0,X9P259R1D4,X9P259R1Dm3,X9P261R1D0,X9P261R1D7,X9P261R1Dm3,X9P262R1D7,X9P262R1Dm3,X9P263R1D0,X9P263R1D7,X9P263R1Dm3,X9P264R1D0,X9P264R1D7,X9P264R1Dm3,X9P265R1D0,X9P265R1D7,X9P265R1Dm3,X9P266R2D4,X9P266R2Dm3,X9P267R2D0,X9P267R2D4,X9P267R2Dm3,X9P268R2Dm3,X9P269R2D0,X9P269R2D4,X9P269R2Dm3,X9P270R2Dm3,X9P271R2D7,X9P271R2Dm3,X9P272R2D7,X9P272R2Dm3,X9P273R2D7,X9P273R2Dm3,X9P274R2D7,X9P274R2Dm3,X9P275R2D7,X9P275R2Dm3,X9P276R2Dm3,X9P277R2Dm3,X9P278R2D0,X9P278R2D4,X9P278R2Dm3,X9P279R2Dm3,X9P280R2D0,X9P280R2Dm3,X9P281R2D7,X9P281R2Dm3,X9P282R2D7,X9P282R2Dm3,X9P283R2D7,X9P283R2Dm3,X9P284R2D0,X9P284R2D7,X9P284R2Dm3,X9P285R2D7,X9P285R2Dm3,X9P286R3D0,X9P286R3D4,X9P286R3Dm3,X9P287R3Dm3,X9P288R3Dm3,X9P289R3D4,X9P289R3Dm3,X9P290R3D0,X9P290R3D4,X9P290R3Dm3,X9P291R3D0,X9P291R3D7,X9P291R3Dminus3,X9P292R3D7,X9P292R3Dm3,X9P293R3D0,X9P293R3D7,X9P293R3Dm3,X9P294R3D7,X9P294R3Dm3,X9P295R3D0,X9P295R3D7,X9P295R3Dm3,X9P296R3D0,X9P296R3D4,X9P296R3Dm3,X9P297R3D0,X9P297R3D4,X9P297R3Dminus3,X9P298R3D4,X9P299R3D0,X9P299R3D4,X9P299R3Dm3,X9P300R3D0,X9P300R3Dm3,X9P301R3D0,X9P301R3D7,X9P301R3Dm3,X9P302R3D0,X9P302R3D7,X9P302R3Dm3,X9P303R3D7,X9P303R3Dminus3,X9P304R3D0,X9P304R3D7,X9P304R3Dm3,X9P305R3D0,X9P305R3D7,X9P305R3Dm3,X9P306R4D4,X9P306R4Dm3,X9P307R4Dm3,X9P308R4D0,X9P308R4Dm3,X9P309R4D0,X9P309R4D4,X9P309R4Dminus3,X9P310R4D0,X9P310R4Dm3,X9P311R4D7,X9P311R4Dm3,X9P312R4D7,X9P312R4Dm3,X9P313R4D7,X9P313R4Dm3,X9P314R4D7,X9P315R4D7,X9P316R4D4,X9P316R4Dm3,X9P317R4D0,X9P317R4D4,X9P317R4Dm3,X9P318R4D4,X9P319R4D4,X9P319R4Dm3,X9P320R4D0,X9P320R4Dm3,X9P321R4D7,X9P321R4Dm3,X9P322R4D0,X9P322R4D7,X9P322R4Dm3,X9P323R4D7,X9P323R4Dm3,X9P324R4D0,X9P324R4D7,X9P324R4Dm3,X9P325R4D7,X9P325R4Dm3,Taxonomy
Otu0028,14,0,0,0,2,5,0,1,50,3,5,0,0,3,0,1,112,0,1,13,23,1,6,1,0,3,8,3,6,0,10,10,1,1,49,0,0,48,1,7,0,2,1,0,6,0,5,0,1,15,3,8,1,4,3,28,2,7,7,7,1,2,7,0,1,7,2,9,1,8,0,9,1,3,9,1,0,2,165,0,2,3,1,0,0,3,10,0,13,8,13,3,2,4,11,0,4,3,28,14,6,5,4,0,0,5,4,8,0,0,6,13,0,16,21,4,0,14,0,6,0,0,1,3,2,14,3,1,0,0,228,0,4,6,16,1,4,9,1,7,0,2,0,7,4,0,0,0,1,0,1,23,0,0,0,0,0,5,9,1,39,4,16,4,1,3,2,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_ge;
Otu0029,18,4,1,30,1,14,0,2,3,5,11,5,1,4,7,3,4,2,10,2,2,0,3,8,8,0,9,14,10,0,5,13,3,1,9,11,7,8,2,5,4,0,1,14,23,4,18,3,8,6,32,8,1,0,0,7,1,10,27,0,0,0,14,8,3,9,47,4,13,9,4,2,4,0,2,2,2,4,6,0,4,0,18,14,2,0,0,8,1,13,2,5,3,1,17,11,6,54,6,24,26,0,5,1,3,12,4,5,3,5,7,5,9,15,4,13,4,10,0,24,29,12,32,12,2,6,1,0,9,0,9,2,0,3,0,0,5,18,3,5,1,11,0,3,5,1,0,0,1,9,9,8,7,0,13,4,3,0,7,3,4,0,4,1,3,4,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;uncultured;
Otu0030,2,0,0,1,2,4,2,0,24,3,7,2,0,8,7,5,45,9,2,70,26,1,0,56,1,8,5,3,7,0,8,1,5,2,24,0,8,46,0,23,1,22,0,0,1,4,7,1,0,1,0,4,0,26,0,35,1,4,0,0,0,0,3,0,0,0,2,4,0,13,0,0,0,13,8,0,5,1,25,295,2,0,0,21,0,1,40,0,12,9,1,7,0,3,6,0,12,0,8,14,4,7,24,0,1,16,1,26,8,2,5,1,0,3,17,1,17,7,0,6,4,5,2,1,3,6,1,1,0,0,23,1,6,3,0,21,2,5,0,3,1,7,0,3,2,2,0,3,19,0,14,33,2,0,0,4,0,6,27,0,24,0,4,7,0,2,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014;
Otu0031,6,10,6,1,0,17,3,0,0,0,1,6,3,1,1,0,3,2,1,2,0,0,0,7,5,0,3,15,9,0,0,3,5,0,2,45,3,6,0,0,3,2,0,18,70,0,2,0,61,13,41,1,6,0,0,5,18,3,4,99,2,1,0,1,1,10,2,5,2,24,103,0,32,7,1,7,1,7,8,0,28,0,0,2,1,0,0,1,2,0,0,0,3,0,0,0,0,5,6,0,3,0,7,0,2,2,2,2,0,6,64,0,10,29,1,0,1,3,0,8,2,2,20,13,0,4,0,0,24,0,1,2,0,28,0,0,0,4,35,0,26,5,0,0,0,0,2,1,0,1,0,1,19,0,3,0,1,2,0,15,34,34,1,0,3,2,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
Otu0032,1,51,0,7,0,5,1,21,1,5,2,3,5,1,1,9,1,2,3,0,7,14,1,35,1,1,1,4,10,5,0,23,0,0,2,3,33,8,6,1,2,2,2,6,58,6,0,11,5,3,73,5,19,2,2,1,19,0,4,2,0,5,16,0,9,11,9,0,32,1,0,0,0,3,5,11,0,0,9,3,5,0,0,5,0,1,0,6,1,5,4,8,3,2,4,1,7,0,0,4,5,1,1,5,5,1,0,2,0,15,18,1,10,6,7,0,2,8,3,17,8,14,2,8,4,6,1,0,7,0,8,4,1,3,3,5,5,18,4,22,45,7,1,57,8,42,2,0,0,0,1,4,11,0,0,1,4,1,0,4,1,5,1,22,14,6,0,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonellaceae_unclassified;
Otu0033,3,15,0,1,16,26,4,1,2,1,1,14,0,63,4,3,14,4,2,10,2,1,2,1,8,27,2,11,8,0,10,3,15,1,3,1,18,1,0,1,4,1,2,5,0,26,3,16,8,9,9,7,4,5,2,6,2,4,2,2,3,18,0,2,0,2,0,26,1,9,3,29,5,10,13,3,13,0,13,1,5,0,0,7,1,0,1,3,4,5,19,6,4,45,15,22,12,11,9,12,0,0,0,8,0,2,3,3,14,3,13,10,15,28,6,11,7,1,0,0,35,8,2,6,5,1,6,0,3,0,2,1,0,9,1,2,3,8,3,2,7,26,0,7,10,25,4,0,0,5,12,0,1,20,7,3,10,1,3,1,10,0,0,10,2,3,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_2;
Otu0034,0,0,4,38,7,0,1,52,0,96,1,4,25,6,14,29,5,2,9,3,8,6,13,6,38,3,2,0,13,10,0,0,7,0,0,0,3,0,2,0,3,3,0,8,4,5,6,4,9,4,2,2,24,0,14,4,3,0,13,1,18,2,0,4,0,0,19,2,12,3,9,9,13,23,8,5,7,3,6,3,2,17,1,0,19,0,1,35,2,2,4,6,7,6,8,25,0,22,0,1,9,0,2,6,0,0,0,0,0,0,20,4,7,1,0,9,0,9,18,3,8,17,10,12,0,1,79,0,12,20,0,4,0,2,14,3,32,1,37,0,3,4,1,2,2,1,4,0,0,10,3,1,4,10,9,1,18,1,4,22,2,5,12,1,7,12,3,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_unclassified;
Otu0035,1,0,1,0,0,0,0,0,0,0,0,1,2,1,8,1,6,113,1,4,11,0,0,67,0,6,120,0,3,0,2,0,0,0,13,0,0,24,14,0,2,0,0,0,0,16,0,2,0,0,4,0,1,79,1,6,0,0,1,0,3,14,3,0,0,2,0,1,0,0,0,1,0,3,1,7,0,0,155,32,3,5,9,2,6,1,0,0,29,1,18,7,0,0,2,0,3,0,1,3,0,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,9,17,9,2,3,6,3,1,0,2,1,0,16,16,0,9,0,2,2,0,1,3,0,1,0,4,0,0,0,18,4,0,0,3,68,21,2,0,0,1,6,0,21,0,0,0,18,2,8,1,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_unclassified;
Otu0036,7,15,0,2,0,16,0,9,1,30,4,2,2,0,1,24,0,0,1,1,0,0,0,0,1,5,1,16,0,0,6,7,0,1,1,16,19,2,0,5,5,0,2,6,4,1,7,0,41,0,11,3,0,0,0,2,7,9,10,4,0,0,0,12,1,2,0,1,1,3,8,2,0,1,0,0,0,0,70,14,73,0,13,40,22,1,0,0,9,2,0,3,0,0,0,8,3,10,9,2,55,2,10,0,25,2,0,24,12,0,74,9,9,24,3,0,2,5,0,9,16,25,14,58,7,4,0,0,2,0,4,0,1,1,0,0,7,3,2,13,2,4,0,0,1,1,0,0,0,12,1,1,0,1,44,5,1,0,0,11,0,0,0,0,12,0,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;uncultured;
Otu0037,0,0,15,5,14,0,0,23,0,23,0,0,32,0,0,7,1,0,1,0,2,14,13,6,6,5,8,9,0,7,1,0,2,0,0,0,1,0,29,0,0,0,0,1,1,5,1,1,0,4,1,12,53,0,61,8,0,13,9,45,11,2,0,7,1,0,0,0,5,0,2,2,4,2,1,2,0,0,0,0,5,2,57,65,29,7,0,36,0,0,1,6,1,0,1,5,0,6,0,0,1,6,1,4,0,0,0,0,31,0,10,0,41,6,0,10,3,2,13,0,0,1,1,1,0,0,23,0,15,37,0,1,2,2,5,7,38,1,9,0,1,5,3,0,0,8,19,0,0,0,2,2,25,1,2,39,4,6,0,19,1,8,3,36,17,29,21,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_NK3B31_group;
Otu0038,1,10,7,1,20,0,7,12,0,4,20,21,2,3,4,4,2,2,6,0,4,11,7,2,5,3,13,2,2,1,15,11,0,1,6,13,0,10,35,6,27,1,5,1,0,14,1,1,12,18,5,5,4,2,10,0,19,3,1,1,2,4,0,2,2,0,4,2,4,7,11,0,8,4,3,3,2,0,1,2,6,0,13,4,3,2,0,0,2,7,0,10,1,1,5,2,15,1,11,42,2,1,0,0,0,10,8,2,2,5,3,3,3,10,15,2,4,10,5,9,2,1,3,4,0,11,4,1,14,0,6,4,14,1,3,0,1,5,1,23,3,3,1,4,0,1,9,0,1,5,0,1,2,1,2,0,2,0,2,1,2,0,0,4,3,5,2,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
Otu0039,0,1,0,0,0,9,2,3,9,0,3,0,0,7,21,1,0,0,0,0,2,0,0,0,0,0,2,0,10,0,21,7,4,2,8,2,0,5,7,5,6,0,22,2,0,11,2,6,5,14,0,7,1,1,0,3,2,0,1,0,0,1,8,0,2,10,5,16,1,4,0,31,10,1,4,0,12,0,0,4,2,0,13,2,0,1,0,5,9,4,17,7,4,9,23,0,7,0,16,13,0,0,8,2,0,1,14,4,3,11,2,0,6,2,44,0,5,4,0,6,0,1,4,2,1,13,13,5,10,0,2,5,1,4,3,0,4,4,2,1,2,11,0,3,8,2,0,0,5,2,3,11,0,8,1,1,4,0,3,0,4,0,3,1,2,0,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
Otu0040,23,1,12,0,23,2,10,0,1,5,7,7,13,17,8,10,2,3,1,0,3,1,22,14,35,0,10,0,8,0,4,3,0,0,11,5,3,0,0,0,17,7,0,35,4,26,4,2,1,8,1,0,1,23,1,2,0,5,1,8,2,24,4,9,0,1,0,4,0,5,4,3,0,13,17,3,11,0,5,6,1,0,16,3,12,0,0,0,0,2,9,8,4,35,20,4,2,2,11,9,5,0,5,0,0,0,12,3,5,1,1,4,11,3,5,1,18,15,14,1,8,2,0,9,1,14,3,0,26,1,8,74,0,5,6,4,1,4,1,0,5,6,0,1,1,1,3,0,0,2,4,6,13,8,1,2,16,1,3,2,11,4,5,5,7,1,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae_ge;
Otu0041,0,3,0,3,7,2,0,5,16,3,5,2,1,58,9,9,4,4,7,5,5,0,24,2,6,0,10,6,2,0,16,10,10,1,6,13,4,5,1,20,8,3,11,3,2,6,3,6,10,13,7,6,3,0,2,1,3,0,5,2,1,11,0,2,1,5,0,0,6,7,5,4,1,9,8,14,0,0,1,0,0,0,10,4,3,8,0,2,4,4,3,7,4,21,8,8,2,2,19,9,2,1,3,8,1,9,32,7,26,5,1,1,1,9,3,9,0,7,2,8,10,16,3,2,2,11,2,2,3,4,10,2,0,2,1,5,3,7,0,12,1,1,2,4,13,1,4,0,1,6,0,0,5,6,2,0,3,2,0,0,15,1,0,3,4,2,1,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
Otu0042,2,12,0,0,0,19,0,0,10,14,0,3,1,0,1,5,0,0,0,0,0,5,3,0,5,2,2,27,0,0,8,19,2,1,4,15,1,1,2,14,2,16,52,13,5,1,2,1,14,0,0,2,3,0,2,0,2,2,1,0,0,1,13,11,1,5,1,8,17,22,8,2,2,0,3,1,1,3,1,0,3,0,2,9,1,0,0,0,0,1,0,1,2,1,0,3,13,9,59,22,5,0,14,0,0,38,42,30,17,39,2,0,5,1,39,1,0,0,0,2,12,9,11,15,3,15,2,16,1,0,4,1,0,4,1,0,1,4,0,16,2,6,0,4,8,0,0,0,0,0,0,1,1,0,0,0,0,0,12,1,5,1,3,0,1,1,0,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
Otu0043,0,1,28,0,4,4,3,3,0,0,0,0,27,1,5,0,3,1,13,0,0,0,0,0,0,4,6,64,1,4,1,1,2,0,0,0,7,2,0,3,4,0,0,2,2,11,17,9,0,3,2,33,4,3,1,2,0,3,31,1,25,1,0,13,2,0,0,1,0,6,3,1,0,28,0,76,0,37,7,6,0,0,0,39,10,13,0,13,1,0,0,0,7,4,0,27,1,5,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,16,0,0,4,3,1,0,0,1,0,23,0,32,0,0,1,0,0,0,0,0,0,2,3,3,0,2,58,2,1,3,0,0,0,0,1,2,2,8,1,4,4,1,0,3,106,4,12,5,1,9,2,6,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
Otu0044,1,0,0,22,3,5,0,8,12,20,7,4,26,11,8,15,10,1,5,1,3,2,1,0,6,3,9,2,9,31,5,3,15,2,8,10,1,1,8,1,2,2,3,0,4,15,4,11,0,22,0,14,16,1,14,4,5,4,9,4,3,0,2,5,1,0,6,22,0,10,1,3,1,4,6,4,22,5,1,0,2,1,20,2,11,2,2,5,17,2,25,8,22,9,8,0,3,0,0,2,1,1,2,2,0,2,2,0,3,2,2,6,6,7,1,13,0,4,13,4,6,2,1,2,3,1,18,2,4,37,0,3,0,2,0,9,4,6,11,1,1,4,6,7,7,2,2,1,0,0,2,2,6,8,5,0,3,1,2,1,6,8,16,1,3,6,15,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus_3;
Otu0045,0,2,18,2,6,1,0,11,0,9,3,4,40,0,5,4,1,1,1,0,0,1,0,1,11,2,0,11,1,1,3,1,4,0,4,0,0,1,0,2,4,1,0,8,9,0,0,9,0,1,7,0,17,0,3,6,62,2,13,3,2,0,0,5,0,0,0,0,5,3,0,2,26,0,0,21,0,1,0,1,2,37,8,2,113,1,0,7,0,6,0,2,5,1,1,3,0,0,4,0,4,0,0,8,1,2,3,0,11,0,5,8,17,2,2,16,0,1,2,1,3,0,1,0,0,0,18,0,77,19,0,26,0,8,0,1,12,2,4,0,2,2,2,1,1,2,33,0,0,3,0,2,18,1,6,1,27,1,0,16,1,29,0,0,29,8,30,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;
Otu0046,0,0,0,0,0,8,7,0,13,0,21,0,1,0,3,0,14,4,5,0,3,5,11,2,0,0,0,5,1,1,0,4,0,1,2,0,13,17,2,35,0,0,11,0,1,0,0,0,0,5,0,10,0,1,0,1,0,4,0,0,0,9,15,3,0,0,0,22,0,21,0,1,0,0,11,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0,0,10,0,10,0,0,1,0,0,14,0,4,26,0,33,1,31,0,0,0,2,33,0,7,3,0,28,1,0,9,0,7,24,0,1,0,0,0,0,2,4,0,0,0,9,0,17,0,6,0,7,5,16,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,1,0,0,0,0,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;
Otu0047,1,4,0,10,7,6,5,0,9,0,9,1,0,21,2,3,9,2,0,2,0,4,5,6,4,0,17,0,11,0,6,9,3,27,19,19,0,0,0,9,0,7,6,0,0,2,2,3,5,13,3,3,5,0,3,3,2,1,0,0,1,3,0,0,0,1,1,6,1,2,1,20,0,1,4,0,4,0,0,1,0,0,0,8,0,0,0,2,5,19,1,16,0,8,14,1,20,2,3,9,0,1,10,5,0,17,14,13,0,13,0,0,0,0,10,2,2,10,2,5,1,1,1,1,6,11,2,6,0,1,5,1,0,3,0,1,0,4,0,7,1,10,0,1,8,0,0,0,3,4,8,2,0,1,0,4,0,1,0,0,11,0,0,5,0,4,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;
Otu0048,105,0,3,6,5,1,2,6,34,13,6,8,3,5,11,12,12,7,8,0,1,1,3,0,25,1,22,1,10,19,0,0,34,0,5,2,0,4,1,5,3,1,0,0,6,2,3,1,0,2,1,6,6,1,34,0,1,10,9,26,21,2,2,4,0,0,0,6,3,3,0,7,1,3,1,0,5,1,4,4,13,9,0,1,0,3,0,14,1,0,2,4,3,16,4,2,0,1,7,0,2,5,0,7,0,0,2,0,13,1,5,1,25,1,1,6,9,2,27,0,10,8,4,4,4,2,3,5,0,1,0,3,0,4,4,19,3,4,4,1,0,2,2,1,1,0,0,5,0,9,4,2,24,1,0,1,0,1,1,3,12,26,6,6,0,11,2,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005;
Otu0049,2,5,0,3,0,3,0,0,13,0,4,13,0,12,2,5,6,5,1,0,2,1,0,1,2,1,1,0,2,0,24,4,17,1,10,0,2,2,0,7,0,0,38,0,1,0,4,0,10,5,0,1,5,0,1,1,0,7,0,0,7,0,0,1,0,3,5,7,8,6,0,16,6,0,3,0,5,0,3,1,1,0,0,3,0,0,0,1,3,2,2,5,0,7,8,0,19,0,26,16,1,0,4,3,0,7,18,8,9,6,1,7,1,1,6,0,0,5,0,8,5,9,10,3,0,13,0,4,0,1,0,0,0,14,0,0,0,4,0,4,2,8,0,9,7,0,0,0,0,3,5,0,2,43,2,10,0,1,5,0,19,0,0,5,0,0,1,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;
Otu0050,4,2,0,25,8,11,16,2,0,0,1,2,0,1,3,0,0,3,1,4,8,9,4,3,0,0,9,1,2,0,38,1,1,1,15,0,5,6,3,15,1,8,0,0,2,4,0,0,0,22,1,6,0,3,9,8,20,7,0,0,0,18,6,0,0,0,0,6,0,1,0,3,0,4,21,16,8,0,5,3,2,0,0,11,3,0,0,5,6,1,3,3,2,1,1,1,4,0,2,17,0,0,4,19,13,1,0,3,7,0,2,12,2,1,11,0,10,1,7,5,1,7,2,0,29,1,0,0,0,0,0,1,16,8,3,14,0,4,0,1,3,9,0,0,0,1,3,4,9,20,1,9,15,0,0,1,0,11,1,0,1,0,0,2,4,0,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_unclassified;Bacteroidales_unclassified;
Otu0051,0,7,1,40,13,99,1,17,0,0,6,6,1,1,12,58,0,0,0,0,4,1,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,3,0,2,0,0,3,7,1,0,18,4,2,1,1,0,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,17,0,1,0,2,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,4,11,0,0,0,0,0,0,2,1,4,0,7,0,0,0,0,10,0,0,29,0,3,6,0,27,0,49,0,24,0,3,0,1,1,21,0,0,29,1,0,13,0,39,1,76,1,0,2,0,7,1,3,17,2,3,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;
Otu0052,6,1,0,0,0,22,0,0,0,1,0,0,0,0,2,0,4,15,3,50,0,50,4,1,0,0,0,65,0,0,0,0,0,0,2,0,108,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,59,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,28,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,3,2,0,3,0,5,0,0,0,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;
Otu0053,2,0,0,0,2,6,15,0,11,2,6,6,1,9,7,4,4,3,5,0,4,0,18,8,9,0,3,5,2,0,9,7,10,1,15,0,1,9,0,6,6,8,7,1,0,3,1,3,4,15,2,5,2,0,2,0,0,5,3,0,3,8,3,2,1,2,0,20,1,17,1,6,6,0,1,1,31,0,1,0,17,0,0,9,0,0,0,0,5,3,0,6,2,7,1,0,2,2,7,3,1,0,4,1,0,14,21,3,15,8,2,1,4,0,3,6,5,3,0,3,3,8,0,7,3,11,0,3,3,0,1,5,5,1,1,5,2,11,5,1,2,9,4,8,10,0,0,2,3,7,8,1,2,25,2,2,0,0,0,2,10,0,2,2,0,4,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_ge;
Otu0054,0,5,0,0,15,5,12,0,12,0,1,3,0,2,0,0,0,0,0,0,0,0,6,0,2,0,16,0,3,0,14,2,3,3,1,2,0,0,0,2,5,0,23,2,1,9,3,0,2,1,7,6,0,1,0,2,1,0,0,3,5,11,3,2,1,8,1,3,1,3,4,5,4,2,4,0,5,2,1,0,6,0,0,1,0,0,0,0,0,2,2,3,1,6,23,0,8,1,13,28,1,0,0,1,0,7,60,4,9,1,2,1,0,13,32,1,4,3,0,8,1,5,2,0,0,9,0,3,1,0,4,7,1,0,0,0,6,6,1,9,4,4,1,4,1,0,1,4,2,3,3,1,0,3,0,2,1,1,5,0,12,0,0,13,2,0,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;
Otu0055,6,7,0,1,7,23,20,4,1,3,0,7,0,0,3,1,1,4,9,0,0,4,6,1,0,3,0,1,0,0,0,3,16,2,8,13,5,12,2,1,16,3,6,1,4,30,0,79,26,1,21,1,0,1,11,0,0,0,2,1,0,8,1,0,0,0,0,8,0,0,5,2,0,1,6,3,2,0,5,0,1,0,30,1,0,0,0,1,0,4,0,4,6,18,5,1,1,1,3,8,0,0,0,0,1,4,15,1,2,0,10,7,1,0,10,0,14,13,0,8,6,2,0,5,0,2,9,1,2,0,0,1,9,2,0,0,6,4,1,0,9,2,1,1,0,4,0,0,1,7,1,1,0,0,0,0,9,0,3,0,3,0,1,3,0,0,2,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;
Otu0056,1,0,33,2,3,0,2,9,4,2,0,0,1,20,5,2,1,1,3,3,0,8,0,32,19,10,1,1,0,21,0,0,1,0,1,0,1,0,10,0,0,0,0,0,4,8,2,0,0,3,0,15,17,0,2,2,2,10,2,9,8,6,0,4,2,0,1,2,2,0,1,16,0,3,1,0,12,0,2,1,0,12,0,1,11,0,2,12,4,0,1,1,6,1,9,4,7,0,0,1,2,0,0,5,0,0,0,0,8,0,1,0,2,2,2,7,7,1,37,0,2,1,1,0,2,1,6,0,0,3,2,2,1,0,2,15,0,3,7,0,0,11,0,0,6,2,2,10,3,2,0,1,3,77,0,37,2,1,5,0,18,1,1,5,1,13,0,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_unclassified;
Otu0057,1,2,0,0,0,7,0,2,2,0,3,2,0,0,3,1,0,0,24,0,1,7,3,1,0,0,0,72,1,0,0,50,0,0,0,3,2,0,2,12,3,1,16,1,27,0,0,0,34,0,0,0,1,0,3,0,1,3,3,0,0,0,3,7,3,0,7,23,34,4,21,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,11,0,2,0,0,0,0,0,6,5,46,1,0,0,0,0,0,0,6,0,2,5,19,0,0,0,0,3,0,0,1,0,3,9,14,4,5,0,22,0,2,0,0,0,0,0,1,0,0,2,3,3,5,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,5,0,2,0,0,0,1,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
Otu0058,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,16,0,0,0,491,0,0,0,1,0,0,0,0,0,4,0,0,0,6,0,0,2,0,0,0,0,0,0,82,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema_2;
